nucleus_id,cz,cy,cx,vol_env,r_eq,gap,gap_int,thick,void_big,void_off,offset,syp_io,s_um,s_norm,score,merged,mitotic,crescent,post,cls,row,zone,r_um,off_axis_cut_um
472,5.243981686604656,0.6883311918475912,18.09435325653522,15.883262837999998,1.5593742956443708,0.4556195539802097,0.0,0.4856212696690179,0.9094202898550724,0.5585599137391438,0.1640763994693793,1.305530543517568,-155.8869196889812,0.0,0.0,False,True,False,False,mitotic,0,off_axis,160.59436394220012,20.0
376,3.705948399426656,1.156515157668411,20.457859651218865,19.638853416,1.6736931541725388,0.5286669851887242,0.1550321199143468,0.4480486568677141,0.8711864406779661,0.369238544555958,0.1302936600632667,1.1296368944768376,-154.74604835001696,0.0092334489018186,0.3460162585871112,False,False,False,False,pachytene,0,off_axis,160.0140243329172,20.0
833,8.733447996762514,0.9718511533791824,17.94858836503415,23.185669752,1.7689287702254972,0.4315054633751517,0.0188580408590884,0.4824701904253425,0.9154696132596684,0.2874845765267022,0.1198930442079906,1.2631669611720375,-155.6586280937027,0.0113186020131775,0.0390864373246839,False,True,False,False,mitotic,0,off_axis,160.3193640890206,20.0
350,5.532526798025288,4.096950994084522,19.51662532135544,52.740126774,2.326398915358242,0.7297068896499577,0.2099583983359334,0.5315122593384893,0.9967479674796748,0.4227810241070425,0.6296306339632095,1.1916562026185258,-152.21104661452472,0.0119669081972583,0.3950208008320333,False,False,False,False,pachytene,0,off_axis,157.11756931643762,20.0
586,6.69978721727502,4.814557624714967,17.405352265741342,29.765577042,1.922539326753516,0.5745921664433762,0.2427048260381593,0.4775842904779548,0.9864055299539172,0.2200352928768306,0.1627029951514013,1.5397218444189331,-152.14430093926555,0.0143079219036827,0.5081926497106223,False,False,False,False,pachytene,1,off_axis,156.5149110048641,20.0
1037,9.783932346723368,3.870155391120568,17.770141649047876,21.081506886,1.7137113789593412,0.4663402692778458,0.1731034482758621,0.536905754795663,0.9434434434434434,0.2633170884472719,0.1050904165290791,1.3975134199865158,-152.9401579425605,0.0179385756145715,0.3224093739537998,False,False,False,False,pachytene,1,off_axis,157.43595511261648,20.0
1081,10.315919819884552,2.1971788219910806,21.550264547171288,64.59803456399999,2.4891069937585626,0.6847265596630111,0.2453715775749674,0.4943561391384473,0.9934168613293692,0.2471522562491621,0.2754426856918967,0.8800022154340535,-153.43072883755548,0.020415375113563,0.4963457680582169,False,False,False,False,pachytene,1,off_axis,158.9335581260996,20.0
377,4.453019510684307,7.228639292350647,19.56262242180348,30.298068648,1.933936063080828,0.6104831217095076,0.1634519454605919,0.5122242098986285,0.9985024335454886,0.1143895563836603,0.094954032173431,1.2600424019601637,-149.2036229243828,0.0218025222394029,0.3191023428840659,False,False,False,False,pachytene,1,off_axis,153.98722572852193,20.0
227,3.2024533413606884,3.9039998344375535,23.818762612882665,31.170698064,1.9523273561365768,0.5376279349789284,0.1337938812914141,0.5626627604166666,0.9879248658318426,0.1592120654916254,0.0853564998626527,1.1861814327909146,-151.13357424193595,0.0222103221008354,0.237786984858099,False,False,False,False,pachytene,1,off_axis,157.16660020934123,20.0
1096,10.409051440599187,5.558158038415858,19.94058611367026,35.660517156,2.0418931362325887,0.6484673069332982,0.213886437187408,0.4781062874251497,0.9861770455180118,0.5792062716032601,0.5030252058757639,1.0605979409817026,-150.6897557652769,0.0236933792951153,0.4473616909313145,False,False,False,False,pachytene,1,off_axis,155.6384123472214,20.0
