nucleus_id,cz,cy,cx,vol_env,r_eq,gap,gap_int,thick,void_big,void_off,offset,syp_io,s_um,s_norm,score,merged,mitotic,crescent,post,cls,row,zone,r_um,off_axis_cut_um
386,8.143576910243667,242.1024095595625,21.691872072072133,14.060593331999998,1.4972868581090053,0.4758091424758092,0.0,0.5515595162316995,0.9475308641975309,0.4007863434945825,0.2045333126625519,0.9410480820064347,102.7923092516149,0.0,0.0,False,True,False,False,mitotic,0,off_axis,87.08069615569683,16.97
344,7.159026115142702,241.24122786105195,17.60134889682814,63.685526922,2.4773310484529243,0.5984014144167373,0.1100318341359889,0.5908465559937632,0.95218663381583,0.2675403104576141,0.1951089067631065,1.0170141635965095,101.7387026025755,0.0126832719418877,0.1862274274425158,True,False,False,False,pachytene,1,off_axis,88.38910011845107,16.97
215,6.622169959234856,238.7230512699886,18.57450277516461,14.961372084,1.5286014651150892,0.8513640639698965,0.0176165803108808,0.4968354430379746,0.9741293532338308,0.3478406408350785,1.164750697403098,0.9746749840526888,101.7387026025755,0.0143023723871223,0.0354575756575691,False,False,True,False,TZ,1,off_axis,85.73342833016451,16.97
485,9.548297749567183,240.5582972302388,16.2080667628386,4.065233274,0.9900693607044844,0.5851125216387767,0.0,0.4714881780250348,0.9801084990958407,0.1299703273942945,0.0642380400534386,1.0276645162441287,101.7387026025755,0.0173291643294512,0.0,False,True,False,False,mitotic,1,off_axis,88.54367951315864,16.97
550,9.672961168903887,241.43237385849028,28.96423428889016,59.080764708,2.416123704510999,0.7481934408004447,0.0828633405639913,0.5830968148848944,0.9898342006535156,0.1836859262329759,0.3424873839495946,1.0889488320184422,108.79711178888815,0.0220364843382195,0.1421090605345682,False,False,False,False,pachytene,1,off_axis,82.92394904507407,16.97
372,7.862057142857149,234.87274731428803,18.906642685713997,4.1051115,0.9932962200088016,0.5948571428571429,0.0,0.4823695345557123,0.91,0.2920322785532547,0.1092882451340731,0.9788296774780512,101.7387026025755,0.0228963276290048,0.0,False,True,False,False,mitotic,2,off_axis,82.29981209370102,16.97
373,7.594671016857009,236.5542308319743,16.08552398042377,4.313885741999999,1.0098573009059058,0.5492115280043501,0.0,0.5235223160434258,0.5887850467289719,0.9239901084499412,0.085345374396402,0.979634116577922,101.7387026025755,0.0233508401662023,0.0,False,True,False,False,mitotic,2,off_axis,85.25538787465258,16.97
343,9.112707374272796,236.15302270043028,27.815283601146007,54.013884228,2.34497886762215,0.8423086945192391,0.0639340036091776,0.608647755439273,0.9929848381986874,0.1605367940804955,0.5759449439760493,1.0060828147779826,105.20247971733836,0.0253763708421308,0.1050427000474769,False,False,False,False,pachytene,2,off_axis,78.89030843104275,16.97
470,9.625521098118636,232.6395273157086,27.34755041179497,46.14145325999999,2.225021540954369,0.7485510930350787,0.0676720075400565,0.6882329154872624,0.9993158494868872,0.0832007727840437,0.1767438853128443,1.053063205243553,103.06879477154438,0.0328508868190041,0.0983271883939834,False,False,True,False,TZ,2,off_axis,76.05997051712271,16.97
497,9.99695014662765,237.0346537829904,11.815561759530915,3.99955149,0.984708214801156,0.6604105571847507,0.0,0.4576856649395509,0.5975274725274725,0.996926592525228,0.1130945489657083,1.0564376367978805,101.7387026025755,0.0332375324176772,0.0,False,True,False,False,mitotic,2,off_axis,88.093215101154,16.97
