kind,id,vol_um3,z_um,y_um,x_um,cov_germ_label,cov_any_label,cov_lamin_mask,ring_shell,ring_inside,ring_ratio,shell_over_thr
lamin_candidate,171,7.2,5.7,78.4,33.4,1.0,1.0,1.0,,,,
lamin_candidate,172,11.7,5.5,81.4,113.5,1.0,1.0,1.0,,,,
lamin_candidate,173,18.3,6.1,99.0,83.3,1.0,1.0,1.0,,,,
lamin_candidate,175,5.5,5.5,47.1,22.8,1.0,1.0,1.0,,,,
lamin_candidate,176,7.9,6.0,49.4,20.7,1.0,1.0,1.0,,,,
lamin_candidate,177,10.3,5.6,53.7,109.0,1.0,1.0,1.0,,,,
lamin_candidate,179,17.0,6.0,107.0,111.2,1.0,1.0,1.0,,,,
lamin_candidate,180,15.0,5.7,115.7,102.3,0.995,0.995,1.0,,,,
lamin_candidate,182,7.5,5.6,75.0,129.0,1.0,1.0,1.0,,,,
lamin_candidate,183,7.4,6.3,60.0,21.2,1.0,1.0,1.0,,,,
lamin_candidate,185,18.1,6.5,98.6,93.2,1.0,1.0,1.0,,,,
lamin_candidate,186,18.3,6.3,124.4,44.7,1.0,1.0,1.0,,,,
lamin_candidate,187,13.2,6.1,127.1,58.2,1.0,1.0,1.0,,,,
lamin_candidate,188,30.6,6.7,10.9,84.9,0.22,0.22,0.355,,,,
lamin_candidate,189,7.4,6.5,54.3,23.9,1.0,1.0,1.0,,,,
lamin_candidate,192,14.7,6.6,86.4,107.9,0.998,0.998,1.0,,,,
lamin_candidate,193,16.0,6.5,95.0,99.8,1.0,1.0,1.0,,,,
lamin_candidate,197,13.9,6.4,39.2,100.3,1.0,1.0,1.0,,,,
lamin_candidate,198,6.4,6.1,52.5,125.0,1.0,1.0,1.0,,,,
lamin_candidate,199,8.9,6.7,55.5,30.8,1.0,1.0,1.0,,,,
lamin_candidate,200,11.0,6.5,64.5,115.6,1.0,1.0,1.0,,,,
lamin_candidate,202,10.7,6.5,91.4,126.1,1.0,1.0,1.0,,,,
lamin_candidate,203,13.8,6.6,102.9,119.0,1.0,1.0,1.0,,,,
lamin_candidate,208,13.3,6.9,73.2,112.3,1.0,1.0,1.0,,,,
lamin_candidate,212,10.9,7.4,41.2,118.3,1.0,1.0,1.0,,,,
lamin_candidate,214,9.4,6.9,56.2,20.9,1.0,1.0,1.0,,,,
lamin_candidate,216,8.2,6.3,105.5,51.3,0.987,0.987,1.0,,,,
lamin_candidate,217,9.4,6.9,115.1,27.7,1.0,1.0,1.0,,,,
lamin_candidate,218,8.7,7.3,57.8,24.0,1.0,1.0,1.0,,,,
lamin_candidate,219,7.2,7.1,59.3,126.5,1.0,1.0,1.0,,,,
lamin_candidate,221,16.0,7.7,126.8,76.5,1.0,1.0,1.0,,,,
lamin_candidate,223,10.5,7.7,68.1,129.2,1.0,1.0,1.0,,,,
lamin_candidate,224,5.7,7.6,52.0,21.5,1.0,1.0,1.0,,,,
lamin_candidate,225,9.3,7.9,80.8,130.3,1.0,1.0,1.0,,,,
lamin_candidate,226,20.9,8.2,100.1,79.5,1.0,1.0,1.0,,,,
lamin_candidate,228,18.8,8.3,127.3,70.0,1.0,1.0,1.0,,,,
lamin_candidate,231,22.2,8.4,29.8,110.1,1.0,1.0,1.0,,,,
lamin_candidate,232,6.9,7.2,96.8,51.0,0.814,0.814,1.0,,,,
lamin_candidate,233,15.4,8.4,110.3,114.2,1.0,1.0,1.0,,,,
lamin_candidate,235,18.9,8.8,46.4,98.2,1.0,1.0,1.0,,,,
lamin_candidate,236,9.4,7.5,102.6,72.2,1.0,1.0,1.0,,,,
lamin_candidate,237,18.2,8.7,122.1,86.7,1.0,1.0,1.0,,,,
lamin_candidate,238,14.8,8.2,128.3,63.5,1.0,1.0,1.0,,,,
lamin_candidate,242,8.1,8.3,51.8,33.7,1.0,1.0,1.0,,,,
lamin_candidate,243,12.6,8.5,67.2,110.7,1.0,1.0,1.0,,,,
lamin_candidate,244,14.7,8.9,78.6,112.2,1.0,1.0,1.0,,,,
lamin_candidate,245,14.1,8.9,118.3,101.1,1.0,1.0,1.0,,,,
lamin_candidate,246,14.1,9.0,52.4,103.2,1.0,1.0,1.0,,,,
lamin_candidate,247,22.3,9.5,91.7,110.0,1.0,1.0,1.0,,,,
lamin_candidate,248,14.1,8.9,99.3,124.1,1.0,1.0,1.0,,,,
lamin_candidate,249,62.5,10.2,7.1,78.4,0.081,0.081,0.135,,,,
lamin_candidate,250,12.7,9.1,60.7,107.9,1.0,1.0,1.0,,,,
lamin_candidate,251,9.0,9.0,83.8,110.8,1.0,1.0,1.0,,,,
lamin_candidate,252,8.7,9.1,47.5,22.8,1.0,1.0,1.0,,,,
lamin_candidate,255,13.5,10.5,96.1,57.5,0.999,0.999,1.0,,,,
lamin_candidate,259,7.7,10.0,73.3,131.4,1.0,1.0,1.0,,,,
lamin_candidate,261,13.8,9.9,99.2,89.4,1.0,1.0,1.0,,,,
lamin_candidate,263,9.8,11.2,61.1,128.8,1.0,1.0,1.0,,,,
lamin_candidate,264,23.4,11.4,12.4,95.3,0.291,0.291,0.325,,,,
lamin_candidate,265,19.1,11.5,36.3,114.0,1.0,1.0,1.0,,,,
lamin_candidate,267,20.9,11.5,97.9,95.5,1.0,1.0,1.0,,,,
lamin_candidate,268,12.2,11.5,106.2,119.7,1.0,1.0,1.0,,,,
lamin_candidate,269,16.6,11.4,124.7,85.1,1.0,1.0,1.0,,,,
lamin_candidate,272,42.2,12.5,27.7,102.7,0.913,0.913,1.0,,,,
lamin_candidate,273,10.2,11.7,52.6,126.0,1.0,1.0,1.0,,,,
lamin_candidate,274,6.9,11.4,53.1,33.7,1.0,1.0,1.0,,,,
lamin_candidate,275,18.0,12.2,70.9,110.9,1.0,1.0,1.0,,,,
lamin_candidate,276,14.8,12.1,114.6,108.5,1.0,1.0,1.0,,,,
lamin_candidate,277,33.7,12.5,20.1,88.3,1.0,1.0,1.0,,,,
lamin_candidate,278,13.3,11.9,93.0,128.1,1.0,1.0,1.0,,,,
lamin_candidate,279,17.5,12.1,126.1,76.2,1.0,1.0,1.0,,,,
lamin_candidate,280,13.1,12.1,127.0,68.0,1.0,1.0,1.0,,,,
lamin_candidate,281,12.4,12.1,49.0,25.3,1.0,1.0,1.0,,,,
lamin_candidate,282,17.1,13.3,62.2,110.5,1.0,1.0,1.0,,,,
lamin_candidate,283,7.9,11.9,85.4,130.4,1.0,1.0,1.0,,,,
lamin_candidate,286,20.5,13.0,75.5,112.4,1.0,1.0,1.0,,,,
lamin_candidate,288,15.5,12.7,120.4,91.6,1.0,1.0,1.0,,,,
lamin_candidate,289,26.7,13.3,39.0,108.0,1.0,1.0,1.0,,,,
lamin_candidate,290,33.8,13.5,47.9,110.2,1.0,1.0,1.0,,,,
lamin_candidate,291,17.4,13.1,54.4,105.9,1.0,1.0,1.0,,,,
lamin_candidate,292,25.9,13.6,67.6,114.4,1.0,1.0,1.0,,,,
lamin_candidate,293,13.5,12.8,79.7,130.8,1.0,1.0,1.0,,,,
lamin_candidate,294,24.1,13.2,89.3,109.9,1.0,1.0,1.0,,,,
lamin_candidate,295,5.5,11.8,100.5,105.3,1.0,1.0,1.0,,,,
lamin_candidate,296,18.5,13.0,110.0,114.4,1.0,1.0,1.0,,,,
lamin_candidate,297,20.5,13.3,51.7,119.3,1.0,1.0,1.0,,,,
lamin_candidate,298,15.4,13.7,72.5,128.8,1.0,1.0,1.0,,,,
lamin_candidate,299,20.2,13.6,85.0,125.8,1.0,1.0,1.0,,,,
