kind,id,vol_um3,z_um,y_um,x_um,cov_germ_label,cov_any_label,cov_lamin_mask,ring_shell,ring_inside,ring_ratio,shell_over_thr
lamin_candidate,2,5.5,2.4,110.0,29.0,1.0,1.0,1.0,,,,
lamin_candidate,3,7.4,2.3,153.7,110.6,1.0,1.0,1.0,,,,
lamin_candidate,4,10.1,2.0,144.9,98.0,0.94,0.94,1.0,,,,
lamin_candidate,7,5.2,2.7,112.0,26.1,1.0,1.0,1.0,,,,
lamin_candidate,14,9.0,2.7,144.5,24.8,1.0,1.0,1.0,,,,
lamin_candidate,15,7.9,2.3,144.2,56.4,1.0,1.0,1.0,,,,
lamin_candidate,16,6.4,2.3,149.2,61.4,1.0,1.0,1.0,,,,
lamin_candidate,17,6.9,2.3,153.3,66.5,1.0,1.0,1.0,,,,
lamin_candidate,19,10.8,2.9,114.4,30.7,0.652,0.652,0.652,,,,
lamin_candidate,22,5.3,2.5,116.5,33.3,1.0,1.0,1.0,,,,
lamin_candidate,24,5.2,2.5,117.9,43.6,0.949,0.949,0.978,,,,
lamin_candidate,29,20.0,2.4,132.9,137.2,1.0,1.0,1.0,,,,
lamin_candidate,30,6.2,2.4,142.0,44.0,1.0,1.0,1.0,,,,
lamin_candidate,31,5.9,2.2,142.6,50.2,1.0,1.0,1.0,,,,
lamin_candidate,32,7.7,2.5,143.1,37.8,1.0,1.0,1.0,,,,
lamin_candidate,33,7.0,2.5,143.8,30.7,1.0,1.0,1.0,,,,
lamin_candidate,34,6.6,2.8,148.0,71.0,1.0,1.0,1.0,,,,
lamin_candidate,36,6.0,2.8,109.0,18.5,0.994,0.994,1.0,,,,
lamin_candidate,46,6.1,2.9,121.7,9.4,1.0,1.0,1.0,,,,
lamin_candidate,51,5.1,2.8,127.9,8.5,1.0,1.0,1.0,,,,
lamin_candidate,54,5.4,3.0,138.3,13.8,1.0,1.0,1.0,,,,
lamin_candidate,56,9.3,2.9,144.4,66.0,1.0,1.0,1.0,,,,
lamin_candidate,57,5.0,2.4,150.6,75.6,1.0,1.0,1.0,,,,
lamin_candidate,66,6.0,3.4,112.7,16.9,1.0,1.0,1.0,,,,
lamin_candidate,76,6.3,2.6,131.0,75.1,0.086,0.086,0.086,,,,
lamin_candidate,79,5.9,3.0,133.0,10.7,1.0,1.0,1.0,,,,
lamin_candidate,80,8.8,3.4,140.5,60.8,1.0,1.0,1.0,,,,
lamin_candidate,93,8.4,3.3,137.8,54.3,1.0,1.0,1.0,,,,
lamin_candidate,94,6.3,2.8,141.9,19.3,1.0,1.0,1.0,,,,
lamin_candidate,99,7.1,3.5,147.3,40.9,1.0,1.0,1.0,,,,
lamin_candidate,100,7.0,3.5,148.0,34.0,1.0,1.0,1.0,,,,
lamin_candidate,104,7.1,3.9,133.0,14.9,1.0,1.0,1.0,,,,
lamin_candidate,105,5.8,3.5,137.4,46.8,1.0,1.0,1.0,,,,
lamin_candidate,106,6.8,3.9,137.7,18.8,1.0,1.0,1.0,,,,
lamin_candidate,107,10.2,4.1,138.4,39.7,1.0,1.0,1.0,,,,
lamin_candidate,109,7.8,3.1,119.4,39.9,0.531,0.531,0.58,,,,
lamin_candidate,111,5.1,3.8,126.9,118.4,0.995,0.995,0.995,,,,
lamin_candidate,113,5.2,3.7,133.2,65.1,1.0,1.0,1.0,,,,
lamin_candidate,114,6.9,4.1,147.3,46.7,1.0,1.0,1.0,,,,
lamin_candidate,126,5.4,3.9,140.0,25.8,1.0,1.0,1.0,,,,
lamin_candidate,127,6.9,4.1,148.4,28.3,1.0,1.0,1.0,,,,
lamin_candidate,132,5.5,4.3,113.6,20.1,1.0,1.0,1.0,,,,
lamin_candidate,137,9.0,4.1,139.8,32.5,1.0,1.0,1.0,,,,
lamin_candidate,138,6.1,4.4,149.5,52.9,1.0,1.0,1.0,,,,
lamin_candidate,139,8.4,4.4,151.6,57.8,1.0,1.0,1.0,,,,
lamin_candidate,146,7.1,4.8,134.0,7.7,1.0,1.0,1.0,,,,
lamin_candidate,147,6.4,4.5,139.0,10.4,1.0,1.0,1.0,,,,
lamin_candidate,151,6.8,4.5,154.9,62.5,1.0,1.0,1.0,,,,
lamin_candidate,159,5.7,5.0,129.6,5.9,1.0,1.0,1.0,,,,
lamin_candidate,164,11.5,5.4,79.9,224.3,1.0,1.0,1.0,,,,
lamin_candidate,166,5.9,5.1,125.7,43.9,0.995,0.995,1.0,,,,
lamin_candidate,167,5.7,5.1,127.7,46.8,1.0,1.0,1.0,,,,
lamin_candidate,168,85.3,7.1,138.0,141.5,1.0,1.0,1.0,,,,
lamin_candidate,175,6.6,4.9,146.4,99.8,1.0,1.0,1.0,,,,
lamin_candidate,176,6.1,5.8,155.0,135.3,1.0,1.0,1.0,,,,
lamin_candidate,184,5.3,6.2,127.4,64.9,1.0,1.0,1.0,,,,
lamin_candidate,185,41.5,6.9,159.7,224.7,1.0,1.0,1.0,,,,
lamin_candidate,186,6.5,6.5,117.3,5.1,1.0,1.0,1.0,,,,
lamin_candidate,189,5.1,6.3,125.4,57.9,1.0,1.0,1.0,,,,
lamin_candidate,192,12.2,6.8,141.6,64.1,1.0,1.0,1.0,,,,
