kind,id,vol_um3,z_um,y_um,x_um,cov_germ_label,cov_any_label,cov_lamin_mask,ring_shell,ring_inside,ring_ratio,shell_over_thr
germ_label,155,44.3,1.5,201.3,104.9,,,,202.2,270.5,0.747,1.07
germ_label,156,53.8,2.1,201.7,117.9,,,,214.0,291.4,0.734,1.132
germ_label,157,53.0,1.8,205.4,97.5,,,,216.7,287.0,0.755,1.147
germ_label,158,43.6,1.7,205.9,109.6,,,,207.5,272.9,0.761,1.098
germ_label,159,43.5,1.4,207.4,102.5,,,,212.7,293.3,0.725,1.126
germ_label,160,39.6,1.2,208.2,114.0,,,,210.3,278.6,0.755,1.113
germ_label,161,47.9,1.3,209.1,120.9,,,,215.0,274.8,0.782,1.138
germ_label,162,51.3,1.3,210.4,128.2,,,,184.0,249.0,0.739,0.974
germ_label,163,47.3,1.3,211.1,140.5,,,,245.6,297.6,0.825,1.299
germ_label,164,56.1,2.1,213.1,106.0,,,,219.4,293.0,0.749,1.161
germ_label,165,14.6,0.7,213.4,132.1,,,,198.9,240.7,0.826,1.053
germ_label,166,47.2,2.1,216.0,151.9,,,,232.6,292.6,0.795,1.231
germ_label,167,45.4,1.3,216.5,119.9,,,,201.6,259.0,0.778,1.067
germ_label,168,56.4,1.3,216.9,131.2,,,,186.5,241.1,0.774,0.987
germ_label,169,41.7,1.2,216.9,110.9,,,,231.3,301.5,0.767,1.224
germ_label,171,63.3,1.9,220.0,143.1,,,,186.2,229.7,0.81,0.985
germ_label,172,60.8,1.7,220.2,122.2,,,,182.8,234.4,0.78,0.967
germ_label,173,55.2,1.8,221.1,155.7,,,,193.7,258.9,0.748,1.025
germ_label,174,17.9,0.7,220.8,135.5,,,,198.2,249.8,0.793,1.049
germ_label,175,60.3,2.9,222.6,137.8,,,,181.3,233.8,0.776,0.96
germ_label,176,56.0,2.1,222.9,114.6,,,,213.6,288.1,0.741,1.13
germ_label,177,47.6,2.0,225.0,159.6,,,,177.6,235.1,0.755,0.94
germ_label,178,50.8,1.6,225.8,146.3,,,,189.0,260.8,0.725,1.0
germ_label,179,41.7,1.3,226.2,164.2,,,,184.6,226.4,0.815,0.977
germ_label,180,46.0,1.7,226.9,168.8,,,,162.6,199.8,0.814,0.861
germ_label,181,60.6,1.6,227.9,133.1,,,,190.7,255.5,0.747,1.009
germ_label,182,51.3,1.5,232.3,138.1,,,,207.4,276.7,0.75,1.097
germ_label,183,35.5,1.2,236.9,176.7,,,,193.7,229.3,0.845,1.025
germ_label,184,13.1,1.9,238.7,186.8,,,,206.3,265.7,0.777,1.092
germ_label,185,55.8,1.5,240.9,146.9,,,,208.7,278.0,0.751,1.105
germ_label,186,39.1,1.3,240.9,164.7,,,,221.7,261.6,0.847,1.173
germ_label,187,51.9,1.6,243.5,154.5,,,,206.1,259.5,0.794,1.091
germ_label,188,44.1,2.3,245.0,171.9,,,,194.5,219.7,0.886,1.029
germ_label,189,46.1,2.6,247.9,167.0,,,,191.8,233.1,0.823,1.015
germ_label,196,34.9,2.8,7.7,9.1,,,,274.7,376.6,0.729,1.453
germ_label,197,36.9,2.5,9.6,13.5,,,,247.4,341.7,0.724,1.309
germ_label,198,32.1,2.6,53.8,56.0,,,,190.2,275.0,0.692,1.007
germ_label,199,26.7,2.6,55.0,48.1,,,,193.2,286.8,0.674,1.023
germ_label,200,21.1,2.2,56.4,52.0,,,,194.0,287.4,0.675,1.026
germ_label,201,39.8,2.6,59.0,61.4,,,,194.2,276.1,0.703,1.028
germ_label,202,27.6,2.5,63.2,63.1,,,,184.0,260.2,0.707,0.974
germ_label,203,30.1,2.6,63.6,67.0,,,,191.2,269.0,0.711,1.012
germ_label,204,43.3,2.7,138.1,78.9,,,,222.6,312.8,0.712,1.178
germ_label,215,4.3,0.5,225.2,130.3,,,,183.0,206.4,0.886,0.968
germ_label,217,39.0,3.2,54.8,60.2,,,,198.6,313.5,0.634,1.051
germ_label,218,29.3,2.7,102.7,86.9,,,,240.2,253.5,0.948,1.271
germ_label,220,33.3,2.9,9.6,5.0,,,,265.9,401.7,0.662,1.407
germ_label,221,38.6,2.6,13.9,13.8,,,,219.2,303.1,0.723,1.16
germ_label,222,28.1,2.8,16.6,11.8,,,,257.0,345.7,0.743,1.36
germ_label,223,12.8,2.5,17.4,26.1,,,,254.5,388.4,0.655,1.347
germ_label,224,14.3,2.7,34.8,41.0,,,,224.7,357.4,0.629,1.189
germ_label,225,13.0,2.6,36.8,38.1,,,,211.5,329.1,0.643,1.119
germ_label,226,20.4,2.6,59.2,50.4,,,,212.1,324.2,0.654,1.123
germ_label,227,44.4,2.6,68.7,64.9,,,,205.6,291.2,0.706,1.088
germ_label,228,29.8,2.7,78.5,75.2,,,,209.7,260.4,0.805,1.11
germ_label,229,33.6,2.8,90.7,87.8,,,,217.7,272.2,0.8,1.152
germ_label,231,46.3,2.8,168.4,74.8,,,,206.5,292.1,0.707,1.093
germ_label,238,41.9,3.4,25.1,34.9,,,,232.6,374.9,0.62,1.231
germ_label,239,24.0,2.8,63.0,59.6,,,,175.0,249.0,0.703,0.926
germ_label,240,34.0,2.9,66.5,57.6,,,,188.4,272.9,0.69,0.997
germ_label,241,35.9,3.0,66.9,70.2,,,,234.8,305.9,0.767,1.242
germ_label,242,33.2,3.3,90.1,76.4,,,,237.1,270.5,0.876,1.255
germ_label,243,30.0,3.5,95.0,96.1,,,,247.4,282.6,0.875,1.309
germ_label,244,31.7,3.0,132.4,97.5,,,,244.6,290.0,0.843,1.294
germ_label,245,44.2,3.7,168.2,90.5,,,,193.7,287.8,0.673,1.025
germ_label,247,43.2,3.1,180.4,79.0,,,,226.1,303.3,0.745,1.197
germ_label,251,27.1,2.5,18.7,18.1,,,,197.2,300.8,0.656,1.044
germ_label,252,34.1,3.1,24.5,21.7,,,,242.9,313.0,0.776,1.285
germ_label,253,21.8,2.9,51.9,51.2,,,,192.8,266.8,0.723,1.02
germ_label,254,36.8,3.3,70.4,60.2,,,,208.7,322.2,0.648,1.104
germ_label,255,26.6,3.5,86.4,88.3,,,,263.4,263.1,1.001,1.394
germ_label,256,32.7,3.9,120.3,108.1,,,,262.3,317.9,0.825,1.388
germ_label,257,39.2,3.3,124.8,106.6,,,,210.8,311.5,0.677,1.116
germ_label,258,41.1,3.3,147.1,89.4,,,,201.1,288.4,0.697,1.064
germ_label,268,34.2,3.5,12.6,23.8,,,,229.6,361.2,0.636,1.215
germ_label,269,32.1,5.1,19.4,17.9,,,,204.0,292.2,0.698,1.079
germ_label,270,32.0,3.2,22.1,24.4,,,,179.5,278.5,0.644,0.95
germ_label,271,20.1,3.0,45.8,45.1,,,,204.1,310.2,0.658,1.08
germ_label,272,31.9,3.1,107.9,90.2,,,,234.9,294.8,0.797,1.243
germ_label,273,39.4,3.5,121.5,98.9,,,,177.0,247.3,0.716,0.937
germ_label,278,47.7,3.6,211.2,100.0,,,,203.7,281.4,0.724,1.078
germ_label,279,13.1,2.6,240.7,187.1,,,,207.2,285.3,0.726,1.097
germ_label,280,34.4,3.5,17.2,21.1,,,,201.3,268.3,0.75,1.065
germ_label,281,12.6,3.2,18.0,28.4,,,,265.3,391.1,0.678,1.404
germ_label,282,27.8,3.6,24.8,24.7,,,,224.2,308.3,0.727,1.186
germ_label,283,27.3,3.5,43.8,47.5,,,,207.2,306.7,0.676,1.097
germ_label,284,36.9,5.9,44.6,40.5,,,,199.5,308.0,0.648,1.055
germ_label,285,38.8,4.2,122.6,94.8,,,,189.9,263.0,0.722,1.005
germ_label,286,41.2,4.1,131.9,82.7,,,,205.9,281.8,0.731,1.09
germ_label,288,47.1,3.8,179.8,96.3,,,,201.8,308.8,0.653,1.068
germ_label,290,45.8,3.5,235.6,168.5,,,,162.1,197.1,0.823,0.858
germ_label,292,31.3,3.8,6.4,12.7,,,,231.0,370.4,0.624,1.223
germ_label,293,31.2,3.9,9.9,16.9,,,,244.5,337.7,0.724,1.294
germ_label,294,29.0,3.6,21.6,19.5,,,,223.0,299.6,0.744,1.18
germ_label,295,34.4,3.6,29.2,31.1,,,,198.3,281.8,0.704,1.049
germ_label,296,17.1,3.6,48.2,45.5,,,,233.8,323.4,0.723,1.237
germ_label,297,25.0,3.5,50.2,53.4,,,,192.8,283.2,0.681,1.02
germ_label,298,36.9,3.9,60.1,66.2,,,,182.7,294.5,0.621,0.967
germ_label,299,30.9,3.7,97.0,81.8,,,,206.9,254.6,0.813,1.095
germ_label,300,43.4,3.8,160.8,73.5,,,,205.0,280.6,0.73,1.085
germ_label,305,45.5,3.8,197.0,90.5,,,,199.7,266.0,0.751,1.057
germ_label,306,100.9,4.8,235.4,155.0,,,,157.2,202.3,0.777,0.832
germ_label,307,32.9,3.8,13.2,19.2,,,,243.0,316.1,0.769,1.286
germ_label,308,26.1,4.2,13.0,5.0,,,,256.9,377.7,0.68,1.359
germ_label,309,25.8,3.8,14.4,9.1,,,,257.4,335.3,0.768,1.362
germ_label,310,60.4,4.9,26.8,27.6,,,,199.4,291.1,0.685,1.055
germ_label,311,38.0,4.5,50.4,57.9,,,,214.1,329.0,0.651,1.133
germ_label,312,35.8,4.6,101.3,84.2,,,,204.1,255.3,0.8,1.08
germ_label,314,45.6,4.2,190.7,104.1,,,,182.0,256.3,0.71,0.963
germ_label,316,47.1,3.8,205.2,119.8,,,,188.8,243.5,0.775,0.999
germ_label,317,55.5,4.2,212.7,141.4,,,,186.8,232.9,0.802,0.988
germ_label,318,59.4,4.0,236.1,142.8,,,,181.8,230.0,0.79,0.962
germ_label,319,41.7,4.5,19.5,9.2,,,,249.0,359.9,0.692,1.318
germ_label,320,27.7,4.0,29.5,27.9,,,,237.0,308.1,0.769,1.254
germ_label,321,29.8,4.1,45.3,50.3,,,,225.1,309.7,0.727,1.191
germ_label,322,40.3,4.8,48.3,42.5,,,,216.1,317.7,0.68,1.143
germ_label,323,13.6,3.9,50.5,47.8,,,,214.5,336.8,0.637,1.135
germ_label,324,27.3,4.8,87.0,73.0,,,,225.0,257.8,0.873,1.191
germ_label,325,37.3,4.8,106.7,106.6,,,,211.4,294.9,0.717,1.118
germ_label,326,40.1,4.7,111.4,108.4,,,,197.5,305.8,0.646,1.045
germ_label,327,37.8,4.1,135.6,96.0,,,,217.2,296.3,0.733,1.15
germ_label,329,44.6,4.1,187.2,80.9,,,,219.8,302.0,0.728,1.163
germ_label,331,48.8,4.4,220.2,109.2,,,,204.7,275.7,0.742,1.083
germ_label,332,15.4,3.8,226.7,175.0,,,,223.9,344.9,0.649,1.185
germ_label,333,6.0,3.7,237.8,184.4,,,,125.1,123.8,1.01,0.662
germ_label,334,35.8,5.0,4.6,7.7,,,,334.0,590.2,0.566,1.767
germ_label,335,33.8,4.2,32.1,30.3,,,,233.7,322.8,0.724,1.237
germ_label,336,32.7,4.8,83.4,70.7,,,,242.6,289.5,0.838,1.284
germ_label,337,35.5,5.1,127.6,86.9,,,,227.3,275.2,0.826,1.203
germ_label,338,41.2,4.4,143.4,91.9,,,,204.4,280.3,0.729,1.082
germ_label,341,50.4,4.5,193.3,85.0,,,,207.9,291.6,0.713,1.1
germ_label,342,47.0,4.4,197.5,104.3,,,,165.7,207.6,0.798,0.877
germ_label,343,50.5,4.5,204.5,94.0,,,,204.8,257.6,0.795,1.084
germ_label,344,52.8,4.1,215.4,146.4,,,,184.1,224.6,0.82,0.974
germ_label,345,41.8,4.9,20.3,32.4,,,,219.4,359.6,0.61,1.161
germ_label,346,36.9,4.8,33.6,42.9,,,,209.0,337.0,0.62,1.106
germ_label,347,31.0,4.3,33.8,36.5,,,,200.8,274.3,0.732,1.063
germ_label,348,32.1,4.6,40.0,35.5,,,,219.1,308.7,0.71,1.159
germ_label,349,50.6,5.3,41.5,43.1,,,,200.7,279.8,0.717,1.062
germ_label,350,21.7,4.6,41.5,37.5,,,,252.6,359.1,0.703,1.336
germ_label,351,22.1,4.2,64.9,61.2,,,,191.2,244.9,0.781,1.012
germ_label,352,35.0,4.8,125.2,90.3,,,,241.1,281.7,0.856,1.276
germ_label,353,41.1,5.4,127.4,103.7,,,,206.4,287.7,0.718,1.092
germ_label,354,36.6,4.9,139.1,94.0,,,,218.2,282.4,0.773,1.155
germ_label,357,55.2,4.6,215.7,112.3,,,,176.5,232.6,0.759,0.934
germ_label,360,33.0,4.6,23.5,14.5,,,,232.4,356.2,0.652,1.23
germ_label,361,33.6,4.9,31.9,25.9,,,,221.5,305.0,0.726,1.172
germ_label,362,18.2,4.1,38.3,41.0,,,,184.8,263.7,0.701,0.978
germ_label,363,20.0,5.8,58.6,49.7,,,,207.5,298.4,0.695,1.098
germ_label,364,35.2,4.6,60.9,52.3,,,,215.0,293.3,0.733,1.138
germ_label,365,30.2,5.1,80.2,67.9,,,,241.6,299.3,0.807,1.279
germ_label,366,30.7,5.1,88.8,90.5,,,,250.0,292.3,0.855,1.323
germ_label,367,42.8,4.7,142.2,76.1,,,,190.9,263.3,0.725,1.01
germ_label,368,39.3,4.9,151.4,73.5,,,,195.4,276.6,0.707,1.034
germ_label,370,44.5,5.0,161.9,88.9,,,,200.7,277.4,0.724,1.062
germ_label,375,44.5,4.8,187.8,100.3,,,,173.2,235.5,0.735,0.917
germ_label,376,30.4,5.1,27.5,19.9,,,,222.7,333.3,0.668,1.179
germ_label,377,37.9,4.8,30.1,34.8,,,,199.9,271.4,0.736,1.058
germ_label,378,36.0,5.0,56.3,63.5,,,,185.8,292.7,0.635,0.983
germ_label,379,14.9,4.7,57.4,47.8,,,,172.6,253.6,0.681,0.913
germ_label,380,33.5,5.2,67.3,73.5,,,,206.5,288.0,0.717,1.093
germ_label,381,39.5,5.1,100.0,101.0,,,,231.4,308.4,0.75,1.224
germ_label,384,41.7,5.3,174.0,75.5,,,,211.1,287.8,0.733,1.117
germ_label,386,53.9,5.3,201.4,113.6,,,,176.3,226.5,0.779,0.933
germ_label,387,52.0,4.7,209.7,104.8,,,,174.4,222.7,0.783,0.923
germ_label,388,5.6,4.5,239.2,183.4,,,,144.6,168.9,0.856,0.765
germ_label,389,49.7,5.3,244.9,155.4,,,,176.3,202.9,0.869,0.933
germ_label,390,23.9,5.1,16.1,6.0,,,,251.1,343.2,0.732,1.329
germ_label,391,40.7,5.4,18.0,13.0,,,,218.2,283.8,0.769,1.154
germ_label,392,20.2,5.7,25.6,22.7,,,,228.6,296.2,0.772,1.21
germ_label,393,56.7,5.5,39.1,46.7,,,,237.2,368.9,0.643,1.255
germ_label,394,56.1,6.7,45.8,45.9,,,,187.5,253.1,0.741,0.992
germ_label,395,14.0,4.9,56.4,52.4,,,,165.9,219.4,0.756,0.878
germ_label,396,27.1,5.1,63.0,69.6,,,,173.4,242.7,0.714,0.918
germ_label,397,26.2,5.6,80.5,84.3,,,,211.1,264.7,0.797,1.117
germ_label,398,28.5,5.4,110.3,91.6,,,,238.2,257.1,0.926,1.26
germ_label,399,38.2,5.8,118.9,99.7,,,,202.2,249.3,0.811,1.07
germ_label,404,47.2,5.1,185.3,96.0,,,,172.9,225.5,0.767,0.915
germ_label,405,47.4,5.0,194.4,98.0,,,,161.2,199.2,0.809,0.853
germ_label,406,51.2,5.7,206.0,98.7,,,,165.4,218.6,0.757,0.875
germ_label,407,52.0,4.8,212.0,116.8,,,,166.6,218.9,0.761,0.881
germ_label,408,46.3,5.1,219.7,152.6,,,,176.6,214.8,0.822,0.935
germ_label,409,45.8,5.1,229.9,119.6,,,,167.4,207.1,0.808,0.886
germ_label,412,41.6,6.2,21.1,24.5,,,,172.2,228.8,0.753,0.911
germ_label,413,5.5,5.0,39.1,41.5,,,,219.8,317.5,0.692,1.163
germ_label,414,20.0,5.2,48.8,54.2,,,,188.6,281.4,0.67,0.998
germ_label,415,23.3,5.2,49.2,49.8,,,,203.2,251.1,0.809,1.075
germ_label,416,29.7,5.6,50.4,46.5,,,,206.4,276.8,0.745,1.092
germ_label,417,33.0,5.4,64.3,54.9,,,,193.9,263.5,0.736,1.026
germ_label,418,35.9,5.5,74.3,78.8,,,,207.6,272.4,0.762,1.099
germ_label,419,25.7,5.5,84.1,85.6,,,,269.6,308.9,0.873,1.426
germ_label,420,34.2,6.2,93.1,93.3,,,,243.2,287.1,0.847,1.287
germ_label,421,39.9,6.0,103.7,103.8,,,,220.0,296.5,0.742,1.164
germ_label,422,31.2,5.8,105.4,87.8,,,,218.6,257.1,0.85,1.157
germ_label,423,29.3,5.5,113.8,95.0,,,,210.8,260.6,0.809,1.115
germ_label,424,43.2,5.9,136.4,80.1,,,,196.6,268.8,0.731,1.04
germ_label,429,50.3,5.5,197.6,100.4,,,,159.3,191.7,0.831,0.843
germ_label,430,236.0,5.9,223.4,122.1,,,,139.4,165.9,0.84,0.738
germ_label,431,6.0,5.3,228.3,120.8,,,,161.6,179.9,0.898,0.855
germ_label,432,54.2,5.4,229.4,147.6,,,,158.1,199.5,0.792,0.836
germ_label,433,22.7,5.8,7.9,5.0,,,,260.4,400.1,0.651,1.378
germ_label,434,31.6,5.5,15.5,24.9,,,,212.1,286.2,0.741,1.123
germ_label,435,22.3,5.8,45.2,38.8,,,,199.0,307.1,0.648,1.053
germ_label,436,24.2,5.5,53.2,50.9,,,,189.4,249.3,0.76,1.002
germ_label,437,24.7,5.6,61.7,62.6,,,,185.7,229.5,0.809,0.982
