kind,id,vol_um3,z_um,y_um,x_um,cov_germ_label,cov_any_label,cov_lamin_mask,ring_shell,ring_inside,ring_ratio,shell_over_thr
germ_label,1032,43.6,9.5,81.8,21.2,,,,150.7,156.7,0.962,0.773
germ_label,1033,37.0,9.6,88.4,21.3,,,,155.5,160.5,0.969,0.798
germ_label,1034,33.4,9.5,89.2,13.7,,,,150.1,152.9,0.981,0.77
germ_label,1035,18.5,9.5,162.9,15.1,,,,164.5,177.6,0.926,0.844
germ_label,1036,50.4,9.4,165.1,37.6,,,,164.3,190.8,0.861,0.843
germ_label,1037,20.0,9.8,3.9,17.8,,,,170.1,193.8,0.878,0.873
germ_label,1038,32.4,9.7,21.9,21.3,,,,149.2,153.0,0.975,0.766
germ_label,1039,28.7,10.0,33.8,22.5,,,,141.0,148.1,0.952,0.724
germ_label,1040,28.6,9.8,35.4,25.6,,,,143.0,146.7,0.975,0.734
germ_label,1041,38.2,9.8,38.7,18.2,,,,142.9,148.7,0.961,0.733
germ_label,1042,36.3,9.8,39.5,13.7,,,,150.4,158.2,0.95,0.772
germ_label,1043,39.2,10.1,42.4,16.6,,,,142.8,147.0,0.971,0.733
germ_label,1044,25.1,9.9,49.0,21.4,,,,149.3,152.9,0.976,0.766
germ_label,1045,22.8,9.7,53.1,16.0,,,,152.6,152.5,1.0,0.783
germ_label,1046,24.2,10.0,53.2,21.4,,,,149.4,151.1,0.989,0.767
germ_label,1047,26.7,9.9,60.9,36.4,,,,174.4,177.3,0.983,0.895
germ_label,1048,29.9,9.9,63.7,33.2,,,,157.8,157.6,1.001,0.81
germ_label,1049,33.1,9.6,64.8,27.5,,,,149.3,151.2,0.987,0.766
germ_label,1050,28.9,9.8,66.6,35.8,,,,174.4,184.1,0.948,0.895
germ_label,1051,34.9,9.7,71.0,18.7,,,,146.0,149.7,0.975,0.749
germ_label,1052,27.5,9.7,79.2,26.6,,,,152.2,158.5,0.96,0.781
germ_label,1053,44.4,9.7,85.3,17.4,,,,148.4,157.6,0.942,0.762
germ_label,1054,25.6,9.9,9.3,24.1,,,,141.7,145.6,0.973,0.727
germ_label,1055,24.9,9.9,12.4,22.6,,,,141.3,144.5,0.978,0.725
germ_label,1056,37.0,10.1,16.0,24.8,,,,146.1,150.6,0.97,0.75
germ_label,1057,30.5,10.0,18.0,29.0,,,,155.6,165.4,0.941,0.798
germ_label,1058,32.0,10.0,17.9,20.4,,,,147.5,152.2,0.969,0.757
germ_label,1059,39.2,10.1,19.7,24.9,,,,149.2,154.5,0.966,0.766
germ_label,1060,30.8,9.9,21.2,17.3,,,,156.2,161.0,0.97,0.801
germ_label,1061,13.7,10.0,25.1,31.4,,,,168.3,179.8,0.936,0.864
germ_label,1062,31.0,9.8,25.2,18.8,,,,150.0,155.2,0.966,0.77
germ_label,1063,30.8,10.0,25.5,22.8,,,,144.8,148.0,0.978,0.743
germ_label,1064,14.2,9.9,27.0,26.2,,,,145.0,153.0,0.947,0.744
germ_label,1065,31.6,9.9,31.9,17.6,,,,148.8,154.0,0.966,0.764
germ_label,1066,28.6,10.0,31.8,14.3,,,,157.3,165.3,0.951,0.807
germ_label,1067,34.3,10.0,33.1,28.8,,,,143.8,148.7,0.966,0.738
germ_label,1068,30.6,9.9,34.5,37.6,,,,175.7,208.6,0.842,0.902
germ_label,1069,31.0,9.8,35.1,33.8,,,,151.2,158.6,0.953,0.776
germ_label,1070,30.2,10.1,39.6,25.8,,,,141.3,144.8,0.976,0.725
germ_label,1071,34.3,10.0,40.6,21.8,,,,140.1,142.5,0.983,0.719
germ_label,1072,30.7,10.1,43.5,25.6,,,,140.8,144.0,0.978,0.722
germ_label,1073,26.6,9.9,46.8,36.1,,,,169.2,169.5,0.998,0.868
germ_label,1074,33.8,9.9,50.8,37.3,,,,161.7,174.1,0.929,0.83
germ_label,1075,32.0,10.1,53.9,28.6,,,,140.8,146.5,0.961,0.723
germ_label,1076,30.3,9.9,57.6,31.6,,,,148.5,153.1,0.97,0.762
germ_label,1077,29.8,9.8,64.0,13.3,,,,154.0,154.5,0.997,0.79
germ_label,1078,33.8,9.7,65.3,18.3,,,,151.2,157.2,0.962,0.776
germ_label,1079,33.4,9.9,67.1,30.4,,,,146.7,152.0,0.965,0.753
germ_label,1080,29.5,10.0,67.3,21.6,,,,151.5,159.3,0.952,0.778
germ_label,1081,39.1,10.1,3.0,21.4,,,,151.6,159.3,0.952,0.778
germ_label,1082,24.1,10.0,6.0,24.9,,,,147.1,152.7,0.963,0.755
germ_label,1083,41.1,10.1,12.4,27.1,,,,151.2,155.5,0.972,0.776
germ_label,1084,27.8,10.0,22.9,25.9,,,,147.4,151.2,0.975,0.756
germ_label,1085,33.1,10.0,29.1,20.5,,,,145.1,147.6,0.983,0.744
germ_label,1086,31.6,10.1,28.8,29.9,,,,145.5,150.9,0.965,0.747
germ_label,1087,32.3,10.1,31.6,33.4,,,,150.9,159.3,0.947,0.774
