kind,id,vol_um3,z_um,y_um,x_um,cov_germ_label,cov_any_label,cov_lamin_mask,ring_shell,ring_inside,ring_ratio,shell_over_thr
germ_label,740,12.6,7.3,155.1,76.6,,,,232.3,287.8,0.807,0.869
germ_label,741,39.8,8.4,154.9,104.4,,,,183.3,220.8,0.83,0.686
germ_label,742,12.1,7.2,156.9,75.3,,,,243.7,319.3,0.763,0.911
germ_label,743,12.7,6.8,157.1,79.4,,,,174.6,236.9,0.737,0.653
germ_label,744,12.9,7.1,157.4,95.2,,,,147.4,165.6,0.89,0.551
germ_label,745,11.5,7.6,165.3,73.0,,,,332.9,659.8,0.505,1.245
germ_label,748,32.0,8.4,38.6,45.9,,,,328.0,334.6,0.98,1.227
germ_label,749,26.5,7.9,55.6,45.1,,,,227.2,260.8,0.871,0.85
germ_label,750,26.6,8.1,60.3,50.7,,,,266.9,305.7,0.873,0.998
germ_label,751,41.2,8.2,59.9,17.0,,,,248.5,341.2,0.728,0.93
germ_label,752,29.0,8.1,62.3,45.1,,,,253.7,283.3,0.895,0.949
germ_label,753,28.9,8.1,95.2,52.4,,,,212.7,269.4,0.79,0.796
germ_label,754,38.5,8.1,100.0,34.0,,,,236.2,287.5,0.822,0.884
germ_label,755,24.1,7.9,102.4,55.5,,,,199.3,252.2,0.79,0.745
germ_label,756,28.2,8.1,107.4,55.8,,,,181.1,225.2,0.804,0.677
germ_label,757,9.6,7.2,152.5,80.1,,,,157.7,200.7,0.786,0.59
germ_label,758,13.5,7.0,153.4,96.7,,,,204.2,256.3,0.797,0.764
germ_label,759,15.0,8.3,155.9,93.1,,,,159.3,185.7,0.858,0.596
germ_label,760,11.1,7.3,159.2,76.4,,,,182.3,233.7,0.78,0.682
germ_label,761,18.6,7.7,159.7,93.3,,,,195.8,270.0,0.725,0.732
germ_label,762,10.5,7.0,29.1,162.9,,,,113.1,114.8,0.985,0.423
germ_label,763,38.5,8.3,39.4,17.5,,,,220.2,296.8,0.742,0.824
germ_label,764,5.5,8.1,71.3,36.5,,,,109.0,109.9,0.992,0.408
germ_label,765,23.6,8.2,79.7,46.9,,,,256.8,280.1,0.917,0.96
germ_label,766,12.3,7.7,82.1,38.4,,,,110.8,110.8,0.999,0.414
germ_label,767,40.7,8.2,95.3,29.7,,,,221.4,284.4,0.778,0.828
germ_label,768,24.6,8.1,107.5,51.2,,,,188.2,227.4,0.828,0.704
germ_label,769,22.5,7.9,109.3,57.7,,,,194.2,240.1,0.809,0.726
germ_label,770,17.4,8.4,111.4,61.5,,,,211.8,306.0,0.692,0.792
germ_label,771,14.7,8.4,114.9,98.9,,,,157.7,198.4,0.795,0.59
germ_label,772,19.8,7.5,114.9,103.2,,,,127.9,145.8,0.877,0.478
germ_label,773,33.3,8.2,120.0,60.6,,,,176.3,224.5,0.785,0.659
germ_label,774,4.5,7.3,135.1,67.3,,,,131.2,125.7,1.044,0.491
germ_label,775,6.1,7.6,142.7,82.7,,,,114.3,113.8,1.004,0.427
germ_label,776,14.3,7.8,149.6,103.1,,,,215.0,293.4,0.733,0.804
germ_label,777,15.0,8.9,152.0,98.4,,,,163.6,185.1,0.884,0.612
germ_label,778,11.2,8.1,152.8,106.0,,,,163.7,199.0,0.823,0.612
germ_label,779,18.5,7.7,156.1,72.4,,,,219.5,269.2,0.815,0.821
