focus_id,nucleus_id,marker,z_um,y_um,x_um,sigma_um,intensity_mean,intensity_max,detector,detection_radius_um,image_id,file_path,genotype,sex,germ_cell,treatment,replicate,acquisition_date,voxel_dz_um,voxel_dy_um,voxel_dx_um,n_channels,dapi_present,channel_map_json,pipeline_version,git_sha,config_hash,run_timestamp
50,0,RAD-51,6.6000000000000005,173.11666666666613,159.03333333333285,0.10000000033113672,817.3703703703703,1266.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
51,0,RAD-51,7.800000000000001,163.58333333333283,116.34999999999965,0.10000000033113672,773.6666666666666,1163.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
52,0,RAD-51,11.200000000000001,161.74166666666616,141.37499999999957,0.10000000033113672,830.6666666666666,1330.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
53,0,RAD-51,11.0,141.1583333333329,134.44166666666626,0.10000000033113672,782.3333333333334,1193.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
54,0,RAD-51,6.4,157.94999999999953,150.0416666666662,0.10000000033113672,842.6666666666666,1199.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
55,0,RAD-51,10.600000000000001,164.88333333333284,122.0916666666663,0.10000000033113672,865.2592592592592,1491.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
56,537,RAD-51,10.600000000000001,147.54999999999956,119.38333333333297,0.10000000033113672,770.1851851851852,1248.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
57,0,RAD-51,10.600000000000001,153.07499999999953,136.71666666666624,0.10000000033113672,821.925925925926,1495.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
58,0,RAD-51,11.4,151.55833333333288,127.61666666666628,0.10000000033113672,755.3703703703703,1050.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
59,0,RAD-51,8.0,172.6833333333328,123.93333333333295,0.10000000033113672,798.3333333333334,1562.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
60,503,RAD-51,10.200000000000001,158.16666666666617,129.45833333333294,0.10000000033113672,1003.2592592592592,1264.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
61,0,RAD-51,11.4,161.95833333333283,120.89999999999964,0.10000000033113672,826.8148148148148,1260.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
62,0,RAD-51,10.4,149.17499999999956,132.05833333333294,0.10000000033113672,858.6666666666666,1247.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
63,0,RAD-51,11.0,132.16666666666626,120.68333333333297,0.10000000033113672,728.4074074074074,1408.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
64,0,RAD-51,9.200000000000001,152.3166666666662,142.56666666666624,0.10000000033113672,803.4074074074074,1264.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
65,137,RAD-51,5.2,207.02499999999938,157.73333333333287,0.10000000033113672,890.4074074074074,1281.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
66,0,RAD-51,8.0,173.3333333333328,157.94999999999953,0.10000000033113672,818.4074074074074,1325.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
67,0,RAD-51,10.0,153.18333333333285,131.08333333333294,0.10000000033113672,797.6666666666666,1133.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
68,0,RAD-51,10.8,150.6916666666662,131.40833333333293,0.10000000033113672,596.5185185185185,998.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
69,0,RAD-51,6.0,176.79999999999947,124.14999999999962,0.10000000033113672,748.1481481481482,1114.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
70,0,RAD-51,10.200000000000001,173.22499999999948,152.85833333333287,0.10000000033113672,624.7777777777778,1019.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
71,711,RAD-51,10.8,162.06666666666618,125.88333333333296,0.10000000033113672,837.5185185185185,1201.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
72,0,RAD-51,7.800000000000001,167.91666666666615,121.65833333333296,0.10000000033113672,790.925925925926,1211.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
73,536,RAD-51,10.4,142.56666666666624,114.29166666666632,0.10000000033113672,668.2592592592592,1138.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
74,643,RAD-51,10.4,174.41666666666615,141.1583333333329,0.10000000033113672,746.7407407407408,1062.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
75,0,RAD-51,10.4,156.21666666666619,135.8499999999996,0.10000000033113672,721.5925925925926,1164.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
76,637,RAD-51,10.600000000000001,142.34999999999957,109.74166666666633,0.10000000033113672,792.4074074074074,1281.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
77,0,RAD-51,8.8,168.78333333333282,126.53333333333295,0.10000000033113672,783.3333333333334,1128.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
78,665,RAD-51,11.600000000000001,139.31666666666624,129.78333333333293,0.10000000033113672,745.074074074074,1034.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
79,0,RAD-51,10.200000000000001,164.01666666666617,150.5833333333329,0.10000000033113672,843.4074074074074,1153.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
80,0,RAD-51,11.0,161.63333333333284,125.55833333333295,0.10000000033113672,632.7407407407408,993.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
81,0,RAD-51,0.0,199.76666666666605,212.87499999999935,0.10000000033113672,361.44444444444446,755.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
82,668,RAD-51,10.600000000000001,148.9583333333329,110.49999999999966,0.10000000033113672,644.6296296296297,1054.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
83,503,RAD-51,9.4,155.99999999999952,127.72499999999961,0.10000000033113672,856.7037037037037,1244.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
84,503,RAD-51,9.600000000000001,156.8666666666662,128.3749999999996,0.10000000033113672,852.1481481481482,1213.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
85,154,RAD-51,4.800000000000001,134.98333333333292,130.3249999999996,0.10000000033113672,645.1851851851852,1030.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
86,0,RAD-51,7.4,163.58333333333283,116.34999999999965,0.10000000033113672,676.925925925926,1235.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
87,0,RAD-51,10.4,158.05833333333285,127.83333333333294,0.10000000033113672,737.6666666666666,1134.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
88,0,RAD-51,10.600000000000001,132.81666666666626,107.46666666666634,0.10000000033113672,755.1851851851852,1117.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
89,0,RAD-51,5.4,155.45833333333286,113.96666666666631,0.10000000033113672,843.5555555555555,1118.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
90,0,RAD-51,8.8,139.96666666666624,122.19999999999963,0.10000000033113672,739.6296296296297,1117.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
91,0,RAD-51,6.4,158.81666666666618,151.0166666666662,0.10000000033113672,743.0,1126.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
92,503,RAD-51,9.8,157.84166666666619,129.78333333333293,0.10000000033113672,713.4444444444445,1233.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
93,0,RAD-51,8.0,178.85833333333278,127.83333333333294,0.10000000033113672,826.0370370370371,1246.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
94,0,RAD-51,10.8,155.8916666666662,124.25833333333296,0.10000000033113672,686.1481481481482,1119.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
95,673,RAD-51,10.4,175.06666666666612,128.9166666666663,0.10000000033113672,684.0370370370371,1061.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
96,0,RAD-51,9.8,154.9166666666662,114.07499999999965,0.10000000033113672,767.1481481481482,1137.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
97,0,RAD-51,9.8,155.99999999999952,113.64166666666632,0.10000000033113672,705.1481481481482,1131.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
98,669,RAD-51,10.600000000000001,157.73333333333287,132.2749999999996,0.10000000033113672,669.7407407407408,1004.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
99,0,RAD-51,0.0,47.016666666666524,37.69999999999988,0.10000000033113672,356.72222222222223,694.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
100,123,RAD-51,5.0,157.29999999999953,138.12499999999957,0.10000000033113672,803.8888888888889,1148.0,blob_log,0.17320508133043333,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
