nucleus_id,volume_um3,n_voxels,centroid_z_um,centroid_y_um,centroid_x_um,axis_position_norm,axis_position_um,zone_call,zone_call_method,pachytene_subzone,zone_confidence,chromatin_polarized,dna_mean_intensity,sc_total_length_um,sc_n_fragments,n_foci,dna_max_intensity,dna_integrated_intensity,central_element_mean_intensity,central_element_max_intensity,central_element_integrated_intensity,foci_mean_intensity,foci_max_intensity,foci_integrated_intensity,chromatin_polarization,axis_row,image_id,file_path,genotype,sex,germ_cell,treatment,replicate,acquisition_date,voxel_dz_um,voxel_dy_um,voxel_dx_um,n_channels,dapi_present,channel_map_json,pipeline_version,git_sha,config_hash,run_timestamp
1,22.507513888888752,9589,4.370236729585984,27.005560190495974,55.94940469982949,1.0,401.6030640040936,pachytene,dapi_crescent,late,0.28334105464725406,False,228.31828136406298,1.6775721488758402,2,0,465.0,2189344.0,146.917092501825,226.0,1408788.0,138.9174053603087,222.0,1332079.0,0.02206629961481774,80,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
2,20.031194444444324,8534,4.532645887040075,21.618834466057276,48.75642332630248,1.0,401.6030640040936,pachytene,dapi_crescent,late,0.28334105464725406,False,276.81778767283805,0.8929527411045864,1,0,498.0,2362363.0,151.8900867119756,256.0,1296230.0,141.16674478556362,290.0,1204717.0,0.03852755537372591,80,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
3,27.833361111110943,11858,4.757851239669422,29.969670264800047,51.7580086580085,1.0,401.6030640040936,pachytene,dapi_crescent,late,0.28334105464725406,False,243.05683926463146,1.2972582452578802,2,0,489.0,2882168.0,153.0956316410862,301.0,1815408.0,135.76201720357565,223.0,1609866.0,0.014665031298112377,80,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
4,20.880888888888762,8896,4.412320143884893,30.826252435551467,55.538369304556184,1.0,401.6030640040936,pachytene,dapi_crescent,late,0.28334105464725406,False,233.31362410071944,0.8032064692570828,1,0,467.0,2075558.0,150.0283273381295,326.0,1334652.0,140.29518884892087,280.0,1248066.0,0.01158016837411393,80,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
5,16.456374999999902,7011,4.255826558265583,35.42294489611552,56.2215696762229,0.9977777238450467,400.71059109120114,pachytene,dapi_crescent,late,0.28334105464725406,False,236.05519897304237,1.706968288460679,2,0,504.0,1654983.0,146.5812294965055,220.0,1027681.0,136.05762373413208,229.0,953900.0,0.04782422988198443,80,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
6,20.181416666666543,8598,4.2938357757618055,56.211429983716975,64.64614639063329,0.943153694588953,378.77341357370466,pachytene,dapi_crescent,late,0.28334105464725406,False,264.78809025354735,1.1150239468207572,1,0,550.0,2276648.0,159.02140032565714,264.0,1367266.0,133.12758781111887,214.0,1144631.0,0.02462325073866336,75,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
7,20.439611111110988,8708,4.284611851171337,57.747762593783314,68.9384043408358,0.9354406335128412,375.67582461268745,pachytene,dapi_crescent,late,0.28334105464725406,False,252.30213596692695,1.120428485870262,1,0,584.0,2197047.0,162.9565916398714,279.0,1419026.0,137.8817179604961,219.0,1200674.0,0.020405709987006793,75,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
8,16.503319444444344,7031,4.30291565922344,71.32097496799864,75.6046484615747,0.8985053730019421,360.84251082172096,pachytene,dapi_crescent,late,0.28334105464725406,False,284.6036125728915,1.4055915785912132,1,0,556.0,2001048.0,198.1126440051202,372.0,1392930.0,135.06514009387,218.0,949643.0,0.032255264521137,72,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
9,51.36191666666635,21882,4.617311031898364,219.26177032873224,278.52229191420565,0.18294918542865232,73.47295342519985,transition_zone,dapi_crescent,NA,0.28334105464725406,False,169.13289461657985,1.0066906134874243,1,0,383.0,3700966.0,157.89932364500504,388.0,3455153.0,117.71862718215885,203.0,2575919.0,0.026217086778814094,14,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
10,13.961277777777694,5948,4.236852723604573,17.83509442950006,53.99706343869072,1.0,401.6030640040936,pachytene,dapi_crescent,late,0.28334105464725406,False,271.4983187626093,0.6762860744379205,1,0,494.0,1614872.0,150.41106254203095,234.0,894645.0,135.68846671149967,225.0,807075.0,0.06186099110200853,80,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
11,20.939569444444317,8921,4.614617195381684,22.829200762246316,56.92166797444216,1.0,401.6030640040936,pachytene,dapi_crescent,late,0.28334105464725406,False,277.8848783768636,1.0543055041532916,1,0,533.0,2479011.0,157.70563838134737,262.0,1406892.0,133.13384149758997,208.0,1187687.0,0.05579680814318176,80,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
12,28.74408333333316,12246,4.790707169688061,26.242338995045923,49.939428520877414,1.0,401.6030640040936,pachytene,dapi_crescent,late,0.28334105464725406,False,245.67654744406337,1.7120045171053828,3,0,505.0,3008555.0,154.58876367793565,253.0,1893094.0,135.44153192879307,221.0,1658617.0,0.02553106151200926,80,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
13,25.87108333333318,11022,5.116240246779169,29.969666727151665,59.48339381842358,1.0,401.6030640040936,pachytene,dapi_crescent,late,0.28334105464725406,False,254.744238795137,2.6579766879253417,2,0,471.0,2807791.0,153.3889493739793,296.0,1690653.0,137.3565596080566,217.0,1513944.0,0.026401840435235288,80,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
14,19.129861111110994,8150,5.078331288343559,33.76385787321053,53.24881083844564,1.0,401.6030640040936,pachytene,dapi_crescent,late,0.28334105464725406,False,256.43030674846625,0.5865398025904168,1,0,491.0,2089907.0,149.7310429447853,250.0,1220308.0,131.23963190184048,220.0,1069603.0,0.030407186700786615,80,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
15,17.810722222222115,7588,4.544913020558777,37.118714856791314,59.344251888947284,0.992419338056247,398.55864694030316,pachytene,dapi_crescent,late,0.28334105464725406,False,241.78321033210332,0.0,0,0,459.0,1834651.0,151.71507643647865,381.0,1151214.0,135.30152872957302,233.0,1026668.0,0.02834214101425536,79,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
16,20.467777777777656,8720,4.680481651376147,42.588541666666536,61.543508218654246,0.9778965707801445,392.726259104402,pachytene,dapi_crescent,late,0.28334105464725406,False,244.5355504587156,1.8466239248766385,2,0,477.0,2132350.0,148.40779816513762,242.0,1294116.0,138.7466743119266,269.0,1209871.0,0.01955329219782323,78,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
17,27.985930555555385,11923,4.647135787972826,45.63728158461224,58.392375380916256,0.9739781086270419,391.15259269753193,pachytene,dapi_crescent,late,0.28334105464725406,False,255.8298247085465,1.5878258770283362,2,0,488.0,3050259.0,157.7420112387822,287.0,1880758.0,151.37876373395957,779.0,1804889.0,0.03569065289476546,78,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
18,14.764027777777688,6290,4.245119236883943,47.856138049814376,65.9864705882351,0.9622245013678178,386.43230800912676,pachytene,dapi_crescent,late,0.28334105464725406,False,228.7678855325914,0.0,0,0,448.0,1438950.0,152.2087440381558,580.0,957393.0,135.82782193958664,213.0,854357.0,0.032499173242907436,77,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
19,20.181416666666543,8598,4.686229355664108,48.91158021245236,69.83532313716347,0.9556656116327893,383.79823779507433,pachytene,dapi_crescent,late,0.28334105464725406,False,264.48220516399164,0.6499999999999979,1,0,574.0,2274018.0,158.1812049313794,276.0,1360042.0,139.86741102581996,373.0,1202580.0,0.027214892988668186,76,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
20,20.76118055555543,8845,4.436856981345393,51.30945920482366,66.42812605992066,0.9539575133124781,383.11226027601714,pachytene,dapi_crescent,late,0.28334105464725406,False,256.0998304126625,0.541666666666665,1,0,545.0,2265203.0,157.61786319954777,267.0,1394130.0,140.17331825890332,308.0,1239833.0,0.04032514224066544,76,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
21,18.798902777777663,8009,4.458683980521913,50.76576559703651,62.562533816123334,0.9573466075133229,384.4733308912749,pachytene,dapi_crescent,late,0.28334105464725406,False,258.71806717442877,0.0,0,0,470.0,2072073.0,157.57410413285055,288.0,1262011.0,138.32950430765388,245.0,1107881.0,0.026845570835366348,76,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
22,20.61330555555543,8782,4.573627875199271,55.35233811584285,72.80936290138898,0.9374060643157759,376.465147645234,pachytene,dapi_crescent,late,0.28334105464725406,False,270.9095877932134,0.5126388374866269,1,0,535.0,2379128.0,159.53176952858118,278.0,1401008.0,135.90674106126167,211.0,1193533.0,0.03493592584996388,75,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
23,28.666624999999826,12213,4.674887415049538,60.4572914107916,65.82262548104458,0.933450842211451,374.87671832932045,pachytene,dapi_crescent,late,0.28334105464725406,False,264.728813559322,1.8203378504387162,2,0,549.0,3233133.0,179.3783673135184,339.0,2190748.0,136.2065831491034,240.0,1663491.0,0.023562997948659393,74,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
24,16.045611111111015,6836,4.274751316559391,61.93422688706827,69.51863784864422,0.9252530742469197,371.5844695967701,pachytene,dapi_crescent,late,0.28334105464725406,False,276.53452311293154,0.5575119734103786,1,0,529.0,1890390.0,171.25804564072558,328.0,1170720.0,138.17144528964306,233.0,944540.0,0.053173112811331115,74,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
25,15.77568055555546,6721,4.280910578782919,67.13591231463552,75.77851386202427,0.9077643104989516,364.56092848994234,pachytene,dapi_crescent,late,0.28334105464725406,False,255.06502008629667,0.0,0,0,503.0,1714292.0,172.99226305609284,288.0,1162681.0,139.796161285523,261.0,939570.0,0.03971799361689527,72,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
26,16.310847222222122,6949,4.359274715786444,67.10210941622276,71.52495922674703,0.9122681463954487,366.3696827857472,pachytene,dapi_crescent,late,0.28334105464725406,False,257.2352856526119,0.541666666666665,1,0,480.0,1787528.0,177.17556482947185,794.0,1231193.0,136.3603396172111,225.0,947568.0,0.021305835043330962,73,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
27,17.52905555555545,7468,4.412881628280664,71.26818871630044,79.48523143188693,0.893754279532868,358.93445712717096,pachytene,dapi_crescent,late,0.28334105464725406,False,259.4051955008034,0.0,0,0,502.0,1937238.0,211.26017675415105,539.0,1577691.0,136.5645420460632,255.0,1019864.0,0.013340172967178649,71,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
28,27.39208333333317,11670,4.572716366752356,75.192300771208,78.24133176235337,0.886481244012769,356.01358377768855,pachytene,dapi_crescent,late,0.28334105464725406,False,271.49280205655526,1.0461592103616713,1,0,542.0,3168321.0,247.58637532133676,1223.0,2889333.0,136.97686375321337,232.0,1598520.0,0.018222327229540612,71,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
29,25.312444444444292,10784,4.6012240356083085,80.3923845511867,78.76871058976238,0.8739858226474334,350.9953842713476,pachytene,dapi_crescent,mid,0.28334105464725406,False,286.82984050445106,0.6948731359237499,1,0,576.0,3093173.0,243.41403931750742,635.0,2624977.0,141.7479599406528,657.0,1528610.0,0.012610239068211366,70,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
30,19.960777777777658,8504,4.572624647224836,86.68099815772943,91.3758672389461,0.8449910571554802,339.350997609699,pachytene,dapi_crescent,mid,0.28334105464725406,False,285.3116180620884,0.5126388374866269,1,0,633.0,2426290.0,241.16333490122295,589.0,2050853.0,141.45672624647224,304.0,1202948.0,0.02521411376780072,67,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
31,26.55412499999984,11313,4.547723857509061,89.90380609328474,97.79497922743717,0.8311975484536034,333.81148225165816,pachytene,dapi_crescent,mid,0.28334105464725406,False,287.15424732608506,0.0,0,0,607.0,3248576.0,272.3291788208256,799.0,3080860.0,135.87943074339256,247.0,1537204.0,0.014093317878942935,66,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
32,30.619513888888704,13045,4.591659639708701,91.13781461607229,90.37547847195577,0.8367575144378806,336.04438162670243,pachytene,dapi_crescent,mid,0.28334105464725406,False,260.7330778075891,1.233798047848299,1,0,608.0,3401263.0,288.67121502491375,956.0,3765716.0,137.05963970870064,257.0,1787943.0,0.03442910849143555,67,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
33,23.8336944444443,10154,4.367520189088045,98.25913351060308,90.01569660560672,0.8227561749614283,330.4214007927977,pachytene,dapi_crescent,mid,0.28334105464725406,False,289.9960606657475,0.6658453067437116,1,0,667.0,2944620.0,275.31563915698246,1054.0,2795555.0,139.2086862320268,233.0,1413525.0,0.0538271463300635,66,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
34,21.904277777777644,9332,4.529404200600086,174.43904843549026,155.3860569367048,0.5728005023538294,230.03843680838193,transition_zone,dapi_crescent,NA,0.28334105464725406,False,256.1135876553793,0.5126388374866269,1,0,616.0,2390052.0,434.2816116588084,1649.0,4052716.0,160.3630518645521,866.0,1496508.0,0.056220634752786575,46,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
35,16.292069444444344,6941,4.799567785621668,221.22553186380378,174.08330091725443,0.45203715076153583,181.5395047895132,transition_zone,dapi_crescent,NA,0.28334105464725406,False,205.3781875810402,1.4848970827445083,1,0,451.0,1425530.0,523.6079815588532,1704.0,3634363.0,168.8988618354704,308.0,1172327.0,0.022258081649445233,36,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
36,53.44390277777745,22769,4.837691598225658,230.74285358747937,267.110356918031,0.2139067816171578,85.9056189087051,transition_zone,dapi_crescent,NA,0.28334105464725406,False,172.46247090342132,0.8480796051808348,1,0,431.0,3926798.0,141.62172251745795,327.0,3224585.0,114.14379199789187,210.0,2598940.0,0.046157843636204364,17,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
37,20.312861111110987,8654,4.903697712040675,18.14092616131263,49.156168631076035,1.0,401.6030640040936,pachytene,dapi_crescent,late,0.28334105464725406,False,266.0373237809106,0.8190517760007965,1,0,476.0,2302287.0,156.65322394268546,251.0,1355677.0,142.1178645712965,495.0,1229888.0,0.026357842246225466,80,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
38,15.425944444444351,6572,4.752404138770542,33.01309976668686,58.36151729559731,1.0,401.6030640040936,pachytene,dapi_crescent,late,0.28334105464725406,False,242.30721241631161,0.5126388374866269,1,0,500.0,1592443.0,147.8715763846622,244.0,971812.0,134.4516129032258,202.0,883616.0,0.021553782642355922,80,20251105_N2_nohs_HERM _001,data\raw_examples\madeleline images\20251105_N2_noHS\20251105_N2_nohs_HERM _001.nd2,N2,herm,oocyte,control,001,20251105,0.2,0.108333333333333,0.108333333333333,3,True,"{""dna"": 0, ""central_element"": 1, ""foci"": 2}",0.1.0,4039ddd274b972fb2f56575465ea69744c75d99f-dirty,9b1466a2247e,2026-06-12T14:06:08.993793+00:00
