GonadID,Genotype,Sex,treatment,ntX,RAD51
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.1429880269980244,5
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.07592095470560051,10
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.08119905369881206,12
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.09968390058617033,11
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.1255777627501146,8
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.09260098903326437,8
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.1406382808226435,7
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.2025113076320864,9
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.1755521589102288,8
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.2236356161432454,8
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.19779990654539,13
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.2083046090252594,8
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.1747357336749346,6
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.1558793572360156,8
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.1573222083424557,10
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.1898485815935487,8
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.1573634324336579,9
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.2917334963445242,8
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.3078810157344397,10
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.3129678547212625,8
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.3002953999896046,5
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.3338296863189742,6
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.3419555518613374,5
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.3454828332279131,4
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.255432284261248,7
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.2655356524570576,9
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.2804679321824163,7
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.2539290744411447,9
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.2285372986283414,7
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.3818617035716809,6
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.3965719919388442,9
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.3651553475858341,8
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.4179778983042499,6
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.3925569285809158,5
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.3679232885515398,3
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.4467743009604077,4
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.4165336697364982,10
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.4697089880572267,8
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.4385120384278772,4
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.3936265511249539,2
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.4936562084317374,4
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.4186634117116179,9
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.513279352159272,6
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.4662344636757019,5
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.4975153297781104,3
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.4456374800368796,3
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.5366025994069752,5
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.4660472874873728,4
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.516404820247106,8
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.5455218256997484,4
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.4945009545771014,5
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.5259729704750354,1
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.5615077961341922,3
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.5704313242023327,1
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.7298889542065536,3
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.597270351082641,2
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.7671977656353721,3
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.64894603669574,3
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.6760968174788126,5
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.6072803234464177,1
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.8029806944737198,2
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.7092573244565692,3
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.7707987325778646,2
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.8226505094969282,5
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.6429073771215587,2
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.7399074875300978,3
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.8668547388148072,5
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.670363509747134,7
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.7889377637828542,4
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.7045025763653451,2
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.8436968609275095,2
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.9154105538066792,4
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.8949820685657197,6
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.7981596174647709,4
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.743634891180694,0
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.8490912052889353,3
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.9085527706862514,1
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.7629668310096361,7
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.8107874503125974,4
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.8814067504740801,0
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.8130562396962213,5
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.9087507121050286,4
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.8495182169660755,3
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.9048589022826593,4
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.5806644563428276,3
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.6211582943613718,3
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.5902973639357783,4
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.6030161573318108,3
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.6424134797378833,3
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.6766883891782688,4
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.6405864289173401,4
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.6860401191021694,3
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.7200061225175607,2
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.9577835696578128,4
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.9582411547543063,6
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.991786559076468,3
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.9353432530832226,3
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.9679747837818558,1
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.9788624536563822,3
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,0.9386409636882239,1
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE001,msh5_alone,male,nohs,1.0,3
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.01362609074765722,2
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.00536375100537389,11
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.01160999403225082,8
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.0206896716661979,12
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.04995705586670605,10
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.04238350772838138,9
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.05569038091438743,13
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.05865250316363013,6
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.0870794905333806,9
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.07019499643860978,9
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.09322600553957491,6
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.1115796572318212,9
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.008772086386984868,10
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.1308828611814325,8
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.1174451135671429,8
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.159901900548407,10
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.1303774164879871,5
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.1569834152847459,6
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.1292780210122766,11
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.178204452487138,5
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.2026932256716886,4
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.2172832251148541,6
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.1823129813421282,6
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.1861463588791898,7
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.2139256114022262,3
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.2327875964977267,10
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.2997004527612728,2
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.3806317309591944,3
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.3567831509451692,3
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.3349843331110813,8
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.3269001427060201,10
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.3899248656589238,2
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.359433841567966,6
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.3916821611607752,8
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.274116097155063,7
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.2888160954949753,5
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.3184576927668854,6
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.3051187794876503,2
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.3517874831171207,10
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.4313773389172978,5
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.4155526002440138,2
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.4518354893464432,2
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.4499314619937634,3
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.4342552128835463,7
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.4223136321972629,6
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.4934211200199345,1
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.4640676114399143,1
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.549287848389702,2
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.5003458716583461,1
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.5119944355266814,6
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.4753562223100357,5
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.5461578735968016,4
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.5223314413335013,0
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.5829049718679522,1
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.544666263711052,2
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.5888391650325355,3
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.7701915062238445,1
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.6611111329788184,4
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.6291428108118572,0
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.5961686569393599,1
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.6477969587503128,1
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.6931270128960518,2
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.6163020480228294,0
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.6205908818899939,1
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.695463823687641,0
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.7246343082214959,1
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.666013035195716,0
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.690425327439713,1
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.7302375110249049,0
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.7581550047068433,0
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.7889642026128081,0
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.9076900990993143,0
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.8310957070116248,3
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.8115826548935666,0
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.8428097796528639,1
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.9220286155437103,2
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.8739245611713553,1
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.8839632292488544,1
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.9326122869636403,1
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.8104266653265239,3
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.8744831191602681,1
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.927711277625307,0
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.8481710538458589,0
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.8822862982510746,1
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.9467135000783538,2
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.9924031161465955,1
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.9830182467180573,0
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.9580516556178823,0
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.9995271126106808,0
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.9684778270960606,1
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.9973867903132643,0
20260529_ccw66_1_nohs_dapi_rad51_syp1002_MALE002,msh5_alone,male,nohs,0.9715781710691188,1
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.02691050896443129,1
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.02835070901304933,4
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.1022575345044262,1
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.0986453374543403,5
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.04878858061704119,3
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.07782139226683744,3
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.04924239120186601,2
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.02044645390558465,2
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.030590931133942,4
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.08749287905138337,5
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.03753762758089338,4
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.009478803480516374,1
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.0685114621833429,6
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.06892137750767267,6
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.02074497527937316,4
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.04257844690670837,2
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.09359542515988283,3
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.05224607605479578,4
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.0934978346947726,6
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.05856069534090189,2
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.008493065725173136,2
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.1050754369117467,5
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.02907119347460509,3
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.04100615829067765,1
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.09694481569670044,7
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.0925207389293756,6
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.05514566618013759,3
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.04911211450772824,2
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.02950750741212018,4
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.06608584006447489,4
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.001178387899189118,1
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.00481777808082539,3
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.007703034599716773,5
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.01058492469522964,1
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.01019325013305054,2
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.1369428876287169,4
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.1285731924683647,5
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.260881756297618,4
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.1081618169151026,2
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.2610598239323893,7
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.2000655749622937,6
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.1209579825716664,3
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.2061705880111487,6
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.1608784669345135,8
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.1467096319910835,10
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.117403077134224,4
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.1606830771309643,4
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.2344692914946938,7
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.1881849407649138,7
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.1411736841761645,4
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.1819541936545859,6
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.26060877993179,6
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.1102896549251192,7
20260529_ccw66_nohs_dapi_rad51_syp1001_HERM,msh5_alone,herm,nohs,0.2081557232218059,7
